recommendation_score,price_score,horsepower_score,year_score,mileage_score,location_score,seller_score,car_name,price_eur,year,mileage_km,fuel,transmission,seller_type,location,horsepower,doors,critair_estimated,url,source_file,raw_text,sr_text,date_seen
59,30,0,9,20,0,0,Voiture aixam city,4500,2012,14000,Essence,Automatique,,Navilly 71270,,,1,https://www.leboncoin.fr/ad/voitures/3190730179,leboncoin_page2.html,"Voiture aixam city 4 500 € Prix: 4 500 €. Paiement sécurisé · 2012 · 14000 km · Essence · Automatique Année: ""2012"". Kilométrage: ""14000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année 2012 Kilométrage 14000 km Énergie Essence Boîte de vitesse Automatique Année: ""2012"". Kilométrage: ""14000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Navilly 71270 Située à Navilly 71270.","Prix: 4 500 €. Année: ""2012"". Kilométrage: ""14000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année: ""2012"". Kilométrage: ""14000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Située à Navilly 71270.",2026-05-07 00:53:06
59,22,0,20,17,0,0,Citroën c3 aircross,5700,2018,105800,Essence,Manuelle,,Arlay 39140,,,1,https://www.leboncoin.fr/ad/voitures/3182346152,leboncoin_page3.html,"Citroën c3 aircross 5 700 € Prix: 5 700 €. Pack Sérénité · 2018 · 105800 km · Essence · Manuelle Année: ""2018"". Kilométrage: ""105800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2018 Kilométrage 105800 km Énergie Essence Boîte de vitesse Manuelle Année: ""2018"". Kilométrage: ""105800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Arlay 39140 Située à Arlay 39140.","Prix: 5 700 €. Année: ""2018"". Kilométrage: ""105800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2018"". Kilométrage: ""105800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Arlay 39140.",2026-05-07 00:53:06
59,22,0,17,20,0,0,Twingo lire SCE 70 BC,5300,2016,74321,Essence,Manuelle,,Sellières 39230,,,1,https://www.leboncoin.fr/ad/voitures/3191345106,leboncoin_page2.html,"Twingo lire SCE 70 BC 5 300 € Prix: 5 300 €. Pack Sérénité · 2016 · 74321 km · Essence · Manuelle Année: ""2016"". Kilométrage: ""74321 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2016 Kilométrage 74321 km Énergie Essence Boîte de vitesse Manuelle Année: ""2016"". Kilométrage: ""74321 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Sellières 39230 Située à Sellières 39230.","Prix: 5 300 €. Année: ""2016"". Kilométrage: ""74321 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2016"". Kilométrage: ""74321 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Sellières 39230.",2026-05-07 00:53:06
59,22,15,9,8,0,5,Alfa roméo mito 1.6 jtd 120 ch,5500,2012,160000,Diesel,Manuelle,Professionnel,Combertault 21200,120.0,,2,https://www.leboncoin.fr/ad/voitures/3176918396,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. Alfa roméo mito 1.6 jtd 120 ch 5 500 € Prix: 5 500 €. Pro Vendeur professionnel. · 2012 · 160000 km · Diesel · Manuelle Année: ""2012"". Kilométrage: ""160000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 160000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""160000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" FLASH AUTO 21 Combertault 21200 Située à Combertault 21200.","Annonce déjà vue. Prix: 5 500 €. Vendeur professionnel. Année: ""2012"". Kilométrage: ""160000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""160000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Combertault 21200.",2026-05-07 00:53:06
58,30,5,5,13,0,5,Fiat 500 0.9l essence 86cv finition lounge 128.000kms 01/2011 toit panoramique clim bluetooth,4900,2011,128900,Essence,Manuelle,Professionnel,Montceau-les-Mines 71300,86.0,,1,https://www.leboncoin.fr/ad/voitures/3172668870,leboncoin_page3.html,"Fiat 500 0.9l essence 86cv finition lounge 128.000kms 01/2011 toit panoramique clim bluetooth 4 900 € Prix: 4 900 €. Pro Vendeur professionnel. · 2011 · 128900 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""128900 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 128900 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""128900 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" FRANCE AUTO 71 Montceau-les-Mines 71300 Située à Montceau-les-Mines 71300.","Prix: 4 900 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""128900 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""128900 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montceau-les-Mines 71300.",2026-05-07 00:53:06
58,30,0,5,13,10,0,"FIAT Punto Evo 1.2 - 2011, Essence",4990,2011,137377,Essence,Manuelle,,Chalon-sur-Saône 71100,,,1,https://www.leboncoin.fr/ad/voitures/3191361254,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. FIAT Punto Evo 1.2 - 2011, Essence 4 990 € Prix: 4 990 €. Pack Sérénité · 2011 · 137377 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""137377 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 137377 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""137377 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Chalon-sur-Saône 71100 Située à Chalon-sur-Saône 71100.","Annonce déjà vue. Prix: 4 990 €. Année: ""2011"". Kilométrage: ""137377 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""137377 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Chalon-sur-Saône 71100.",2026-05-07 00:53:06
58,30,5,5,8,5,5,Citroën c3 1.4 essence 75cv TU,4600,2011,143000,Essence,Manuelle,Professionnel,Mâcon 71000,75.0,,1,https://www.leboncoin.fr/ad/voitures/3176012153,leboncoin_page5.html,"Citroën c3 1.4 essence 75cv TU 4 600 € Prix: 4 600 €. Pro Vendeur professionnel. · 2011 · 143000 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 143000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Prix: 4 600 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
58,22,0,13,13,10,0,Citroën C4 Cactus 1.2 Essence – 2015 – Bon état,5700,2015,135000,Essence,Manuelle,,Chalon-sur-Saône 71100,,,1,https://www.leboncoin.fr/ad/voitures/3160635662,leboncoin_page5.html,"Citroën C4 Cactus 1.2 Essence – 2015 – Bon état 5 700 € Prix: 5 700 €. Pack Sérénité · 2015 · 135000 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 135000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Chalon-sur-Saône 71100 Située à Chalon-sur-Saône 71100.","Prix: 5 700 €. Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Chalon-sur-Saône 71100.",2026-05-07 00:53:06
58,22,5,9,17,5,0,"DS3 essence 1,2 pure tec 82cv",5200,2013,95869,Essence,Manuelle,,Charnay-lès-Mâcon 71850,82.0,,1,https://www.leboncoin.fr/ad/voitures/3191315771,leboncoin_page2.html,"Déjà Vu Annonce déjà vue. DS3 essence 1,2 pure tec 82cv 5 200 € Prix: 5 200 €. Pack Sérénité · 2013 · 95869 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""95869 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 95869 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""95869 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Charnay-lès-Mâcon 71850 Située à Charnay-lès-Mâcon 71850.","Annonce déjà vue. Prix: 5 200 €. Année: ""2013"". Kilométrage: ""95869 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""95869 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Charnay-lès-Mâcon 71850.",2026-05-07 00:53:06
58,22,13,5,8,5,5,A SAISIR CLASSE A(W169) 180 CDI 2.0L 109CH.(moteur MERCEDES)(toit ouvrant électrique)(radar de recul) PHASE2 AVANTGARDE suivi GARAGE,5500,2011,145900,Diesel,Manuelle,Professionnel,Mâcon 71000,109.0,,2,https://www.leboncoin.fr/ad/voitures/3189538590,leboncoin_page2.html,"A SAISIR CLASSE A(W169) 180 CDI 2.0L 109CH.(moteur MERCEDES)(toit ouvrant électrique)(radar de recul) PHASE2 AVANTGARDE suivi GARAGE 5 500 € Prix: 5 500 €. Pro Vendeur professionnel. · 2011 · 145900 km · Diesel · Manuelle Année: ""2011"". Kilométrage: ""145900 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 145900 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""145900 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Prix: 5 500 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""145900 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""145900 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
57,30,0,9,13,0,5,CITROEN C3 C3 VTi 82 Collection,4490,2013,126116,Essence,Manuelle,Professionnel,Gevrey-Chambertin 21220,,,1,https://www.leboncoin.fr/ad/voitures/3160749592,leboncoin_page1.html,"CITROEN C3 C3 VTi 82 Collection 4 490 € Baisse de prix Prix: 4 490 €.. Baisse de prix Pro Vendeur professionnel. · 2013 · 126116 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""126116 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 126116 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""126116 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" D.A.S. AUTO 21 Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 4 490 €.. Baisse de prix Vendeur professionnel. Année: ""2013"". Kilométrage: ""126116 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""126116 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
57,30,0,9,13,5,0,CITROEN C3 II (2) 1.0 68Ch VTI,4200,2013,130000,Essence,Manuelle,,Mâcon 71000,68.0,,1,https://www.leboncoin.fr/ad/voitures/3180008267,leboncoin_page3.html,"CITROEN C3 II (2) 1.0 68Ch VTI 4 200 € Prix: 4 200 €. Pack Sérénité · 2013 · 130000 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 130000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Prix: 4 200 €. Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
57,30,0,9,13,0,5,Fiat 500 2013 Pro uniquement,4000,2013,130000,Essence,Manuelle,Professionnel,Beaune 21200,,,1,https://www.leboncoin.fr/ad/voitures/3182578329,leboncoin_page3.html,"Fiat 500 2013 Pro uniquement 4 000 € Prix: 4 000 €. Pack Sérénité · 2013 · 130000 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 130000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Beaune 21200 Située à Beaune 21200.","Prix: 4 000 €. Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Beaune 21200.",2026-05-07 00:53:06
57,30,5,9,8,0,5,RENAULT CLIO 3 - 1.5 dCi 75ch Collection Société Air,4490,2013,143500,Diesel,Manuelle,Professionnel,Montmorot 39570,75.0,,2,https://www.leboncoin.fr/ad/voitures/3096637834,leboncoin_page3.html,"Déjà Vu Annonce déjà vue. RENAULT CLIO 3 - 1.5 dCi 75ch Collection Société Air 4 490 € Baisse de prix Prix: 4 490 €.. Baisse de prix Pro Vendeur professionnel. · 2013 · 143500 km · Diesel · Manuelle Année: ""2013"". Kilométrage: ""143500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 143500 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""143500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Montmorot 39570 Située à Montmorot 39570.","Annonce déjà vue. Prix: 4 490 €.. Baisse de prix Vendeur professionnel. Année: ""2013"". Kilométrage: ""143500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""143500 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Montmorot 39570.",2026-05-07 00:53:06
57,30,0,9,13,0,5,OPEL Corsa D Phase 2 1.0 i 12V 65 cv,3690,2012,124000,Essence,Manuelle,Professionnel,Montceau-les-Mines 71300,65.0,,1,https://www.leboncoin.fr/ad/voitures/3183361875,leboncoin_page3.html,"Déjà Vu Annonce déjà vue. OPEL Corsa D Phase 2 1.0 i 12V 65 cv 3 690 € Prix: 3 690 €. Pro Vendeur professionnel. · 2012 · 124000 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""124000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 124000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""124000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montceau-les-Mines 71300 Située à Montceau-les-Mines 71300.","Annonce déjà vue. Prix: 3 690 €. Vendeur professionnel. Année: ""2012"". Kilométrage: ""124000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""124000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montceau-les-Mines 71300.",2026-05-07 00:53:06
57,22,0,17,13,0,5,Peugeot 208 (2) 1.6 bluehdi 75 pack clim,5825,2017,110703,Diesel,Manuelle,Professionnel,Fragnes-La Loyère 71530 Fragnes,,,2,https://www.leboncoin.fr/ad/voitures/3140427822,leboncoin_page3.html,"Peugeot 208 (2) 1.6 bluehdi 75 pack clim 5 825 € Baisse de prix Prix: 5 825 €.. Baisse de prix Pro Vendeur professionnel. · 2017 · 110703 km · Diesel · Manuelle Année: ""2017"". Kilométrage: ""110703 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2017 Kilométrage 110703 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2017"". Kilométrage: ""110703 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Fragnes-La Loyère 71530 Fragnes Située à Fragnes-La Loyère 71530 Fragnes.","Prix: 5 825 €.. Baisse de prix Vendeur professionnel. Année: ""2017"". Kilométrage: ""110703 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2017"". Kilométrage: ""110703 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Fragnes-La Loyère 71530 Fragnes.",2026-05-07 00:53:06
57,22,0,13,17,5,0,Peugeot 208 style,5990,2015,92970,Essence,Manuelle,,Mâcon 71000,,,1,https://www.leboncoin.fr/ad/voitures/3189963468,leboncoin_page2.html,"Peugeot 208 style 5 990 € Prix: 5 990 €. Pack Sérénité · 2015 · 92970 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""92970 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 92970 km Énergie Essence Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""92970 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Prix: 5 990 €. Année: ""2015"". Kilométrage: ""92970 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""92970 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
57,22,0,13,17,0,5,PEUGEOT 108 VTi Cabriolet – 2015 – 102 000 km,5390,2015,103000,Essence,Manuelle,Professionnel,Beaune 21200,,,1,https://www.leboncoin.fr/ad/voitures/3172251613,leboncoin_page5.html,"PEUGEOT 108 VTi Cabriolet – 2015 – 102 000 km 5 390 € Baisse de prix Prix: 5 390 €.. Baisse de prix Pro Vendeur professionnel. · 2015 · 103000 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""103000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 103000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""103000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Beaune 21200 Située à Beaune 21200.","Prix: 5 390 €.. Baisse de prix Vendeur professionnel. Année: ""2015"". Kilométrage: ""103000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""103000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Beaune 21200.",2026-05-07 00:53:06
57,22,0,13,17,0,5,RENAULT ZOE Intens,5990,2014,95000,Électrique,Automatique,Professionnel,Gevrey-Chambertin 21220,,,0,https://www.leboncoin.fr/ad/voitures/3159735162,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. RENAULT ZOE Intens 5 990 € Prix: 5 990 €. Pro Vendeur professionnel. · 2014 · 95000 km · Électrique · Automatique Année: ""2014"". Kilométrage: ""95000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" Année 2014 Kilométrage 95000 km Énergie Électrique Boîte de vitesse Automatique Année: ""2014"". Kilométrage: ""95000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" D.A.S. AUTO 21 Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Annonce déjà vue. Prix: 5 990 €. Vendeur professionnel. Année: ""2014"". Kilométrage: ""95000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" Année: ""2014"". Kilométrage: ""95000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
57,22,0,13,17,0,5,FORD B-MAX 1.0 EcoBoost 100 SS Trend,5490,2014,102000,Essence,Manuelle,Professionnel,Gevrey-Chambertin 21220,,,1,https://www.leboncoin.fr/ad/voitures/3180968827,leboncoin_page2.html,"FORD B-MAX 1.0 EcoBoost 100 SS Trend 5 490 € Baisse de prix Prix: 5 490 €.. Baisse de prix Pro Vendeur professionnel. · 2014 · 102000 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 102000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" D.A.S. AUTO 21 Gevrey-Chambertin 21220 Située à Gevrey-Chambertin 21220.","Prix: 5 490 €.. Baisse de prix Vendeur professionnel. Année: ""2014"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Gevrey-Chambertin 21220.",2026-05-07 00:53:06
57,22,0,13,17,0,5,Peugeot 2008 1.2 VTI ACCESS,5990,2014,105694,Essence,Manuelle,Professionnel,Beaune 21200,,,1,https://www.leboncoin.fr/ad/voitures/3154329065,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. Peugeot 2008 1.2 VTI ACCESS 5 990 € Baisse de prix Prix: 5 990 €.. Baisse de prix Pro Vendeur professionnel. · 2014 · 105694 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""105694 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 105694 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""105694 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" AUTOSUD 21 Beaune 21200 Située à Beaune 21200.","Annonce déjà vue. Prix: 5 990 €.. Baisse de prix Vendeur professionnel. Année: ""2014"". Kilométrage: ""105694 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""105694 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Beaune 21200.",2026-05-07 00:53:06
57,22,13,9,8,0,5,OPEL Astra J 1.7 CDTI 110 CH,5490,2012,145000,Diesel,Manuelle,Professionnel,Châtenoy-le-Royal 71880,110.0,,2,https://www.leboncoin.fr/ad/voitures/3181196601,leboncoin_page3.html,"Déjà Vu Annonce déjà vue. OPEL Astra J 1.7 CDTI 110 CH 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. · 2012 · 145000 km · Diesel · Manuelle Année: ""2012"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 145000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Annonce déjà vue. Prix: 5 490 €. Vendeur professionnel. Année: ""2012"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""145000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
57,22,5,5,20,0,5,Clio 1.2 75 cv + jantes hiver ( visio et livraison possible ),5990,2011,75000,Essence,Manuelle,Professionnel,Beaurepaire-en-Bresse 71580,75.0,,1,https://www.leboncoin.fr/ad/voitures/3120264432,leboncoin_page2.html,"Clio 1.2 75 cv + jantes hiver ( visio et livraison possible ) 5 990 € Prix: 5 990 €. Pro Vendeur professionnel. · 2011 · 75000 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""75000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 75000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""75000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Beaurepaire-en-Bresse 71580 Située à Beaurepaire-en-Bresse 71580.","Prix: 5 990 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""75000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""75000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Beaurepaire-en-Bresse 71580.",2026-05-07 00:53:06
56,30,0,13,13,0,0,Citroen C1 1.0 VTI 68 critR1 - climatisation - embrayage changé chez Citroën,4200,2015,135000,Essence,Manuelle,,Montceau-les-Mines 71300,,,1,https://www.leboncoin.fr/ad/voitures/3096673074,leboncoin_page5.html,"Citroen C1 1.0 VTI 68 critR1 - climatisation - embrayage changé chez Citroën 4 200 € Baisse de prix Prix: 4 200 €.. Baisse de prix Pack Sérénité · 2015 · 135000 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 135000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montceau-les-Mines 71300 Située à Montceau-les-Mines 71300.","Prix: 4 200 €.. Baisse de prix Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montceau-les-Mines 71300.",2026-05-07 00:53:06
56,30,0,13,8,0,5,Peugeot 207+ 1.4 HDI FAP BLUE LION 5P,4290,2014,150000,Diesel,Manuelle,Professionnel,Sevrey 71100,,,2,https://www.leboncoin.fr/ad/voitures/3186335847,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. Peugeot 207+ 1.4 HDI FAP BLUE LION 5P 4 290 € Prix: 4 290 €. Pro Vendeur professionnel. · 2014 · 150000 km · Diesel · Manuelle Année: ""2014"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 150000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" L'AGENT AUTOMOBILE CHALON SUR SAONE Sevrey 71100 Située à Sevrey 71100.","Annonce déjà vue. Prix: 4 290 €. Vendeur professionnel. Année: ""2014"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""150000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Sevrey 71100.",2026-05-07 00:53:06
